"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2007",4407.362,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2007",2033.66,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Not classified","2007",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2000",31709.519,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2000",16387.779,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2000",4016.373,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2000",1216.31,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2000",143.726,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2000",6609.853,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2000",3335.042,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Not classified","2000",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2000",16178.978,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2000",8408.426,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2000",1677.841,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2000",1018.958,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2000",116.89,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2000",3314.489,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2000",1642.336,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Not classified","2000",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2000",15530.542,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2000",7979.354,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2000",2338.532,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2000",197.351,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2000",26.836,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2000",3295.363,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2000",1692.706,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Not classified","2000",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2024",55280.158,,,,"Repository: ILO-STATISTICS - Micro data processing"
